source_dataset,source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type,target_dataset
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,T1565,Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,T1565.001,Stored Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,T1485,Data Destruction,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--1988cc35-ced8-4dad-b2d1-7628488fa967,T1561,Disk Wipe,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac,T1561.001,Disk Content Wipe,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,mitigates,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,T1561.002,Disk Structure Wipe,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,related-to,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,related-to,course-of-action--3dd7a7bc-9c9d-4cb2-bf0a-d0914f7ed031,SC-24,Fail in Known State,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,related-to,course-of-action--d92990fa-2a07-4c56-b53d-b6e76a3b53db,SI-13,Predictable Failure Prevention,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,related-to,course-of-action--7fc7a747-4fef-422b-a7b2-d64aab8f479f,SI-17,Fail-safe Procedures,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--9bbfa8c1-f72b-4b09-8a5f-b9941f31af58,PL-2,System Security and Privacy Plans,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--5a1d438e-bd5c-4404-9bb9-11f89ef56e8f,PL-7,Concept of Operations,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--55775b69-0c2e-4c54-9cd5-db2a49593d2b,PL-9,Central Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--6d51ad77-6778-4de9-bb38-b55fcf6f2f6f,PM-5,System Inventory,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--89f5d370-c76f-40aa-91a3-3212d6d43db5,PM-7,Enterprise Architecture,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--4cdcbf2e-21ed-4ed2-b25c-14c2b9f2ed3c,RA-9,Criticality Analysis,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--352237e8-87f9-41a2-bf1d-039a3e56cb8f,SA-3,System Development Life Cycle,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--e26320ed-0e5c-4bb4-ba44-b67574b4529b,SA-17,Developer Security and Privacy Architecture and Design,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--304abc47-5cef-42a7-94ef-6d1aa36cc268,CM-2(1),Baseline Configuration | Reviews and Updates,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b4fac58e-49f5-499c-a330-86771d3f7edf,CM-2(2),Baseline Configuration | Automation Support for Accuracy and Currency,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b4fac58e-49f5-499c-a330-86771d3f7edf,CM-2(2),Baseline Configuration | Automation Support for Accuracy and Currency,course-of-action,related-to,course-of-action--c845fbb6-078c-4ec3-bd0e-0a657fd31a2d,CM-7,Least Functionality,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b4fac58e-49f5-499c-a330-86771d3f7edf,CM-2(2),Baseline Configuration | Automation Support for Accuracy and Currency,course-of-action,related-to,course-of-action--ecefe0d4-0af2-40e6-8a29-e220529f2b7f,IA-3,Device Identification and Authentication,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b4fac58e-49f5-499c-a330-86771d3f7edf,CM-2(2),Baseline Configuration | Automation Support for Accuracy and Currency,course-of-action,related-to,course-of-action--125172c6-5549-4987-9f83-186c761125e2,RA-5,Vulnerability Monitoring and Scanning,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--9bfc7e14-c05b-4846-b2e2-64af73e892ea,CM-2(3),Baseline Configuration | Retention of Previous Configurations,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7b68b020-4c5b-43ff-bb22-19c816b394d0,CM-2(4),Baseline Configuration | Unauthorized Software,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--02306e27-bf78-4418-9ee4-c313f6b75142,CM-2(5),Baseline Configuration | Authorized Software,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--3f50a132-946c-459b-8208-b48a8ce84610,CM-2(6),Baseline Configuration | Development and Test Environments,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--3f50a132-946c-459b-8208-b48a8ce84610,CM-2(6),Baseline Configuration | Development and Test Environments,course-of-action,related-to,course-of-action--359b345e-171e-412b-a168-23b261f0ada3,CM-4,Impact Analyses,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--3f50a132-946c-459b-8208-b48a8ce84610,CM-2(6),Baseline Configuration | Development and Test Environments,course-of-action,related-to,course-of-action--4d1c8586-bba0-4a1e-aa6e-3b63b8c50f92,SC-3,Security Function Isolation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--3f50a132-946c-459b-8208-b48a8ce84610,CM-2(6),Baseline Configuration | Development and Test Environments,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--537bd4e0-a9c8-4b1d-a118-b29926634687,CM-2(7),Baseline Configuration | Configure Systems and Components for High-risk Areas,course-of-action,subcontrol-of,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--537bd4e0-a9c8-4b1d-a118-b29926634687,CM-2(7),Baseline Configuration | Configure Systems and Components for High-risk Areas,course-of-action,related-to,course-of-action--19ffc41e-8a49-42c7-bbe5-d331c468e1d4,MP-4,Media Storage,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--537bd4e0-a9c8-4b1d-a118-b29926634687,CM-2(7),Baseline Configuration | Configure Systems and Components for High-risk Areas,course-of-action,related-to,course-of-action--07563dba-c47d-40dc-88da-5802cdc8f7ba,MP-5,Media Transport,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--04f6c7e6-e29d-40c8-92b8-508ee2014d94,CM-3(1),"Configuration Change Control | Automated Documentation, Notification, and Prohibition of Changes",course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ec82e83e-f583-421a-b631-15d8549eae8a,CM-3(2),"Configuration Change Control | Testing, Validation, and Documentation of Changes",course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--94264715-24c5-4992-9f00-6e67164e4083,CM-3(3),Configuration Change Control | Automated Change Implementation,course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--11e9d0bb-1934-4a00-802a-bfc4feb300fa,CM-3(4),Configuration Change Control | Security and Privacy Representatives,course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--a8fdcc88-c74a-440a-9253-0dfb05929fb6,CM-3(5),Configuration Change Control | Automated Security Response,course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--99e223de-5b1b-4b28-abda-95a4ee5ab379,CM-3(6),Configuration Change Control | Cryptography Management,course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--99e223de-5b1b-4b28-abda-95a4ee5ab379,CM-3(6),Configuration Change Control | Cryptography Management,course-of-action,related-to,course-of-action--ce7d0858-d9ef-4dce-8e32-1411f970250f,SC-12,Cryptographic Key Establishment and Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b910ac0a-1372-4d2a-ae78-0b0a55f8d8cb,CM-3(7),Configuration Change Control | Review System Changes,course-of-action,related-to,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b910ac0a-1372-4d2a-ae78-0b0a55f8d8cb,CM-3(7),Configuration Change Control | Review System Changes,course-of-action,related-to,course-of-action--779c424e-20a1-46a8-9a1e-c2e8e48fdcdd,AU-6,"Audit Record Review, Analysis, and Reporting",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--b910ac0a-1372-4d2a-ae78-0b0a55f8d8cb,CM-3(7),Configuration Change Control | Review System Changes,course-of-action,related-to,course-of-action--61d51160-6add-40a6-bd2a-5e61702a46d3,AU-7,Audit Record Reduction and Report Generation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--4ce6b55b-0907-4805-9c24-e3179f7a2dea,CM-3(8),Configuration Change Control | Prevent or Restrict Configuration Changes,course-of-action,subcontrol-of,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--359b345e-171e-412b-a168-23b261f0ada3,CM-4,Impact Analyses,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--c845fbb6-078c-4ec3-bd0e-0a657fd31a2d,CM-7,Least Functionality,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--45bec11f-0406-422e-ad6c-188dc6645814,CM-8,System Component Inventory,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--9bbfa8c1-f72b-4b09-8a5f-b9941f31af58,PL-2,System Security and Privacy Plans,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--da346359-3c60-4c38-ae27-3866c3c24e07,PL-4,Rules of Behavior,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--6114a2ba-fc7b-4c61-9b88-4cadec607dd0,PS-2,Position Risk Designation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--352237e8-87f9-41a2-bf1d-039a3e56cb8f,SA-3,System Development Life Cycle,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--82819a71-bbf1-4089-adef-fd5d940bacfe,SA-4,Acquisition Process,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--865bc2a9-b7c2-4b63-b24f-facf8330e529,SA-9,External System Services,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--4bfbef8a-6eda-4623-9a8e-059d4b36042e,SA-10,Developer Configuration Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--7951a447-30c4-4fba-a671-259c528c847f,SA-11,Developer Testing and Evaluation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--c4864ce4-28bc-43b4-99b6-116f69b40f90,SA-15,"Development Process, Standards, and Tools",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--000318e5-e42c-484f-abd5-f83450c0f827,SA-16,Developer-provided Training,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--e26320ed-0e5c-4bb4-ba44-b67574b4529b,SA-17,Developer Security and Privacy Architecture and Design,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,related-to,course-of-action--9596fa99-7d3a-4de7-8828-95f32fd7382b,SR-3,Supply Chain Controls and Processes,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f80bc4ff-c145-4162-851b-571c880bf53f,CM-4(1),Impact Analyses | Separate Test Environments,course-of-action,subcontrol-of,course-of-action--359b345e-171e-412b-a168-23b261f0ada3,CM-4,Impact Analyses,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f80bc4ff-c145-4162-851b-571c880bf53f,CM-4(1),Impact Analyses | Separate Test Environments,course-of-action,related-to,course-of-action--7951a447-30c4-4fba-a671-259c528c847f,SA-11,Developer Testing and Evaluation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f80bc4ff-c145-4162-851b-571c880bf53f,CM-4(1),Impact Analyses | Separate Test Environments,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--17dd89af-f0e3-4d69-a522-8c3f8e5bc8f6,CM-4(2),Impact Analyses | Verification of Controls,course-of-action,subcontrol-of,course-of-action--359b345e-171e-412b-a168-23b261f0ada3,CM-4,Impact Analyses,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--17dd89af-f0e3-4d69-a522-8c3f8e5bc8f6,CM-4(2),Impact Analyses | Verification of Controls,course-of-action,related-to,course-of-action--7951a447-30c4-4fba-a671-259c528c847f,SA-11,Developer Testing and Evaluation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--17dd89af-f0e3-4d69-a522-8c3f8e5bc8f6,CM-4(2),Impact Analyses | Verification of Controls,course-of-action,related-to,course-of-action--4d1c8586-bba0-4a1e-aa6e-3b63b8c50f92,SC-3,Security Function Isolation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--17dd89af-f0e3-4d69-a522-8c3f8e5bc8f6,CM-4(2),Impact Analyses | Verification of Controls,course-of-action,related-to,course-of-action--e34eb1b1-8734-46ba-80dd-36114442dca5,SI-6,Security and Privacy Function Verification,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e34eb1b1-8734-46ba-80dd-36114442dca5,SI-6,Security and Privacy Function Verification,course-of-action,related-to,course-of-action--c664c247-cc54-4a72-9428-782afacc3cae,CA-7,Continuous Monitoring,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e34eb1b1-8734-46ba-80dd-36114442dca5,SI-6,Security and Privacy Function Verification,course-of-action,related-to,course-of-action--359b345e-171e-412b-a168-23b261f0ada3,CM-4,Impact Analyses,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e34eb1b1-8734-46ba-80dd-36114442dca5,SI-6,Security and Privacy Function Verification,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e34eb1b1-8734-46ba-80dd-36114442dca5,SI-6,Security and Privacy Function Verification,course-of-action,related-to,course-of-action--12dc1a7a-0b80-44bc-833c-cb882954bb84,SI-7,"Software, Firmware, and Information Integrity",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,subcontrol-of,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--6bb18c2e-0a97-4419-8b15-5ab16f9e011d,AU-2,Event Logging,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--779c424e-20a1-46a8-9a1e-c2e8e48fdcdd,AU-6,"Audit Record Review, Analysis, and Reporting",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--61d51160-6add-40a6-bd2a-5e61702a46d3,AU-7,Audit Record Reduction and Report Generation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--8d2898aa-9e76-4144-8d2d-fd15a48b480b,AU-12,Audit Record Generation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--eb11e657-06b5-42f5-834f-153cd93d656b,CM-11,User-installed Software,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0f0ab9d8-6d2f-4af6-b2a7-67a33b7a3081,CM-5(1),Access Restrictions for Change | Automated Access Enforcement and Audit Records,course-of-action,related-to,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--a1146a59-5b3a-4d26-b6dc-dc53bc0a4e75,CM-5(2),Access Restrictions for Change | Review System Changes,course-of-action,subcontrol-of,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--0e42aab3-be57-45eb-af29-19b68c4a12b8,CM-5(3),Access Restrictions for Change | Signed Components,course-of-action,subcontrol-of,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ca9b99fb-1f95-429c-acb1-8c60ef85cd25,CM-5(4),Access Restrictions for Change | Dual Authorization,course-of-action,subcontrol-of,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ca9b99fb-1f95-429c-acb1-8c60ef85cd25,CM-5(4),Access Restrictions for Change | Dual Authorization,course-of-action,related-to,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ca9b99fb-1f95-429c-acb1-8c60ef85cd25,CM-5(4),Access Restrictions for Change | Dual Authorization,course-of-action,related-to,course-of-action--e871fe9c-bb48-453b-8234-b332300a0288,AC-5,Separation of Duties,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ca9b99fb-1f95-429c-acb1-8c60ef85cd25,CM-5(4),Access Restrictions for Change | Dual Authorization,course-of-action,related-to,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--9dbbffc8-dc95-4437-9f0e-314951a83dec,CM-5(5),Access Restrictions for Change | Privilege Limitation for Production and Operation,course-of-action,subcontrol-of,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
